Unnamed: 0,bookId,title,author,series,description,genres,awards,characters,language,num_pages,num_ratings,num_reviews,avg_rating,year,series_name,series_vol
4627,4627,For Whom The Bell Tolls,Ernest Hemingway,,"High in the pine forests of the Spanish Sierra, a guerrilla band prepares to blow up a vital bridge. Robert Jordan, a young American volunteer, has been sent to handle the dynamiting. There, in the mountains, he finds the dangers and the intense comradeship of war. And there he discovers Maria, a young woman who has escaped from Franco's rebels-","Classics,Fiction,Literature,Historical,Historical Fiction,War,Novels,American,Cultural,Spain,Classic Literature,Literary Fiction",,"Maria,Pilar,Robert Jordan,Anselmo,El Sordo,Pablo Saler",English,490.0,254902.0,6753.0,3.97,2005,,
16482,16402,Fore!: The Best of Wodehouse on Golf,"P.G. Wodehouse,Donald R. Bensen",,"P.G. Wodehouse often said that he wished he'd spent more time playing golf and less \fooling about writing stories and things.\ Happily, the prolific and beloved satirist often took his pen to the green. Here, Wodehouse expert D.R. Bensen has collected a dozen pieces to delight golfers and those who know them -- even those who have never basked in the ecstasy of a perfect putt.","Fiction,Humor",,Unknown,English,272.0,131.0,13.0,4.25,1999,,
13614,13530,Foreign Correspondence: A Pen Pal's Journey from Down Under to All Over,Geraldine Brooks,,"As a young girl in a working-class neighborhood of Sydney, Australia, Geraldine Brooks longed to discover the places where history happens and culture comes from, so she enlisted pen pals who offered her a window on adolescence in the Middle East, Europe, and America. Twenty years later Brooks, an award-winning foreign correspondent, embarked on a human treasure hunt to find her pen friends. She found men and women whose lives had been shaped by war and hatred, by fame and notoriety, and by the ravages of mental illness. Intimate, moving, and often humorous,,speaks to the unquiet heart of every girl who has ever yearned to become a woman of the world.","Nonfiction,Autobiography,Memoir,Travel,Cultural,Australia,Biography,Biography Memoir,History,Adventure,International",Nita B. Kibble Literary Award 1999,Unknown,English,240.0,1867.0,270.0,3.87,1999,,
16606,16526,Forest of the Pygmies,"Isabel Allende,Margaret Sayers Peden",Memories of the Eagle and the Jaguar #3,"Alexander Cold and Nadia Santos reunite for their final adventure in Isabel Allende's celebrated trilogy. This time they are heading to the blazing plains of Kenya, where Alex's grandmother Kate is writing an article about the first elephant-led safaris in Africa. Days into the tour, a Catholic missionary approaches the camp in search of companions who have mysteriously disappeared.,As the group investigates, they discover a clan of Pygmies and a harsh world of corruption, slavery, and poaching. Alexander and Nadia must trust in the strength of their totemic animal spirits as they launch a spectacular struggle to restore freedom to the Pygmies and return leadership to its rightful hands.","Fantasy,Young Adult,Fiction,Adventure,European Literature,Spanish Literature,Magical Realism,Childrens,Romance,Novels,Young Adult Fantasy",,"Alexander Cold,Angie,Kate Dawson,Nadia Santos,Brother Fernando",English,304.0,11859.0,410.0,3.78,2006,Memories of the Eagle and the Jaguar,3
11516,11428,Forever,Karen Kingsbury,Firstborn #5,"A Dream Come True,Katy Hart is thrilled about her future with Hollywood’s Dayne Matthews. But as she plans a wedding and looks for a house on the shores of Lake Monroe, she receives tragic news. Now everything about the future they planned together is hanging on the brink. Only a miracle can help them find their way through.,A Public Struggle,Katy and two of the Baxters travel to Los Angeles to sort through their options. While paparazzi open fire on the Baxter family, Luke helps field requests from the media. At the same time, he must wrestle with feelings that have troubled him for nearly a year.,A Family’s Undying Love,Ultimately, the Baxter family must pull together one last time in an act of service, a labor of love to help Katy and Dayne find what they’ve always longed for—a chance at forever.","Christian Fiction,Christian,Fiction,Romance,Adult Fiction,Christian Romance,Inspirational,Contemporary,Adult,Womens Fiction,Chick Lit",,Unknown,English,346.0,8868.0,176.0,4.44,2007,Firstborn,5
13912,13828,Forever After,"Roger Zelazny,Michael A. Stackpole,David Drake,Robert Lynn Asprin,Jane Lindskold",,"Roger Zelazny, Robert Asprin, and David Drake join forces to tell of what happens after the ultimate against the forces of evil has been won by the Good Guys and Gals and its time to live happily Forever After. Except there's this one little problem. The talismans of power which carried the day against evil are giving off forces that threaten to destroy the world. So our heroes must put the troublesome talismans back where they'll be harmless. If they can get there alive....","Fantasy,Anthologies,Fiction,Short Stories,Humor,Comedy,Science Fiction",,Unknown,English,291.0,261.0,11.0,3.73,1995,,
5371,5368,Forever Amber,Kathleen Winsor,,"Abandoned pregnant and penniless on the teeming streets of London, 16-year-old Amber St. Clare manages, by using her wits, beauty, and courage, to climb to the highest position a woman could achieve in Restoration England—that of favorite mistress of the Merry Monarch, Charles II. From whores and highwaymen to courtiers and noblemen, from events such as the Great Plague and the Fire of London to the intimate passions of ordinary—and extraordinary—men and women, Amber experiences it all. But throughout her trials and escapades, she remains, in her heart, true to the one man she really loves, the one man she can never have.,Frequently compared to,,,is the other great historical romance, outselling every other American novel of the 1940s—despite being banned in Boston for its sheer sexiness. A book to read and reread, this edition brings back to print an unforgettable romance and a timeless masterpiece.","Historical,Historical Fiction,Fiction,Romance,Classics,Historical Romance,European Literature,British Literature,Literature,17th Century,Banned Books,Womens Fiction,Chick Lit",,"Charles II of England, Scotland and Ireland,Barbara Villiers,Amber St. Clare",English,972.0,16902.0,1126.0,3.99,2002,,
5455,5453,Forever in Blue: The Fourth Summer of the Sisterhood,Ann Brashares,Sisterhood #4,"With unraveled embroidery and fraying hems, the Traveling Pants are back for one last, glorious summer.,Lena: Immerses herself in her painting and an intoxicating summer fling, fearing that the moment she forgets about Kostos will be the moment she sees him again.,Carmen: Falls under the spell of a sophisticated college friend for whom a theatrical role means everything and the heritage of the Pants means nothing.,Bridget: Joins a dig for an ancient city on the coast of Turkey and discovers that her archaeology professor is available in every way except one.,Tibby: Leaves behind someone she loves, wrongly believing he will stay where she has left him.,Join Ann Brashares's beloved sisterhood once again in a dazzling, fearless novel. It's a summer that will forever change the lives of Lena, Carmen, Bee, and Tibby, here and now, past and future, together and apart.","Young Adult,Fiction,Womens Fiction,Chick Lit,Contemporary,Romance,Teen,Realistic Fiction,Coming Of Age,Childrens,Young Adult Contemporary",,"Bridget Vreeland,Tibby Rollins,Carmen Lowell,Lena Kaligaris",English,384.0,71938.0,1870.0,3.81,2007,Sisterhood,4
16513,16433,Forever Odd,Dean Koontz,Odd Thomas #2,"Odd Thomas never asked for his special ability. He's just an ordinary guy trying to live a quiet life in the small desert town of Pico Mundo. Yet he feels an obligation to do right by his otherworldly confidants, and that's why he's won hearts on both sides of the divide between life and death. But when a childhood friend disappears, Odd discovers something worse than a dead body and embarks on a heart-stopping battle of will and wits with an enemy of exceptional cunning. In the hours to come there can be no innocent bystanders, and every sacrifice can tip the balance between despair and hope.,","Horror,Fiction,Thriller,Fantasy,Mystery,Paranormal,Supernatural,Suspense,Urban Fantasy,Ghosts",,"Odd Thomas,Chief Wyatt Porter,Little Ozzie",English,364.0,72792.0,2838.0,3.97,2006,Odd Thomas,2
8595,8523,Forfeit,Dick Francis,,"When reporter Bert Checkov falls to his death, his colleague James Tyrone thinks he can prove it was murder. But there's no such thing as a sure thing.","Mystery,Fiction,Thriller,Crime,Mystery Thriller,Animals,Horses,Suspense,Sports,Horse Racing,European Literature,British Literature,Murder Mystery",Edgar Award for Best Novel 1970,Unknown,English,256.0,3127.0,93.0,3.96,2005,,
